X,Y,File
45.11,0.07855903,avg_lam_10-100_six.txt
45.12,0.07855843,avg_lam_10-100_six.txt
45.13,0.07855783,avg_lam_10-100_six.txt
45.14,0.07855722,avg_lam_10-100_six.txt
45.15,0.07855663,avg_lam_10-100_six.txt
45.16,0.07855602,avg_lam_10-100_six.txt
45.17,0.07855542,avg_lam_10-100_six.txt
45.18,0.078554824,avg_lam_10-100_six.txt
45.19,0.07855422,avg_lam_10-100_six.txt
45.2,0.07855362,avg_lam_10-100_six.txt
45.21,0.07855302,avg_lam_10-100_six.txt
45.22,0.07855242,avg_lam_10-100_six.txt
45.23,0.07855182,avg_lam_10-100_six.txt
45.24,0.07855122,avg_lam_10-100_six.txt
45.25,0.07855062,avg_lam_10-100_six.txt
45.26,0.078550026,avg_lam_10-100_six.txt
45.27,0.07854942,avg_lam_10-100_six.txt
45.28,0.07854883,avg_lam_10-100_six.txt
45.29,0.07854823,avg_lam_10-100_six.txt
45.3,0.078547634,avg_lam_10-100_six.txt
45.31,0.07854704,avg_lam_10-100_six.txt
45.32,0.078546435,avg_lam_10-100_six.txt
45.33,0.07854584,avg_lam_10-100_six.txt
45.34,0.07854524,avg_lam_10-100_six.txt
45.35,0.078544654,avg_lam_10-100_six.txt
45.36,0.07854406,avg_lam_10-100_six.txt
45.37,0.07854346,avg_lam_10-100_six.txt
45.38,0.078542866,avg_lam_10-100_six.txt
45.39,0.07854227,avg_lam_10-100_six.txt
45.4,0.07854167,avg_lam_10-100_six.txt
45.41,0.078541085,avg_lam_10-100_six.txt
45.42,0.07854049,avg_lam_10-100_six.txt
45.43,0.07853989,avg_lam_10-100_six.txt
45.44,0.078539304,avg_lam_10-100_six.txt
45.45,0.07853871,avg_lam_10-100_six.txt
45.46,0.07853812,avg_lam_10-100_six.txt
45.47,0.078537524,avg_lam_10-100_six.txt
45.48,0.078536935,avg_lam_10-100_six.txt
45.49,0.07853635,avg_lam_10-100_six.txt
45.5,0.07853575,avg_lam_10-100_six.txt
45.51,0.07853516,avg_lam_10-100_six.txt
45.52,0.07853457,avg_lam_10-100_six.txt
45.53,0.078533985,avg_lam_10-100_six.txt
45.54,0.07853339,avg_lam_10-100_six.txt
45.55,0.0785328,avg_lam_10-100_six.txt
45.56,0.07853221,avg_lam_10-100_six.txt
45.57,0.07853162,avg_lam_10-100_six.txt
45.58,0.078531034,avg_lam_10-100_six.txt
45.59,0.078530446,avg_lam_10-100_six.txt
45.6,0.07852986,avg_lam_10-100_six.txt
45.61,0.078529276,avg_lam_10-100_six.txt
45.62,0.07852869,avg_lam_10-100_six.txt
45.63,0.0785281,avg_lam_10-100_six.txt
45.64,0.07852751,avg_lam_10-100_six.txt
45.65,0.07852693,avg_lam_10-100_six.txt
45.66,0.07852634,avg_lam_10-100_six.txt
45.67,0.07852575,avg_lam_10-100_six.txt
45.68,0.07852517,avg_lam_10-100_six.txt
45.69,0.07852458,avg_lam_10-100_six.txt
45.7,0.078524,avg_lam_10-100_six.txt
45.71,0.07852341,avg_lam_10-100_six.txt
45.72,0.07852283,avg_lam_10-100_six.txt
45.73,0.07852224,avg_lam_10-100_six.txt
45.74,0.07852166,avg_lam_10-100_six.txt
45.75,0.07852108,avg_lam_10-100_six.txt
45.76,0.0785205,avg_lam_10-100_six.txt
45.77,0.07851991,avg_lam_10-100_six.txt
45.78,0.07851933,avg_lam_10-100_six.txt
45.79,0.07851875,avg_lam_10-100_six.txt
45.8,0.07851817,avg_lam_10-100_six.txt
45.81,0.078517586,avg_lam_10-100_six.txt
45.82,0.078517005,avg_lam_10-100_six.txt
45.83,0.07851642,avg_lam_10-100_six.txt
45.84,0.07851584,avg_lam_10-100_six.txt
45.85,0.07851526,avg_lam_10-100_six.txt
45.86,0.07851468,avg_lam_10-100_six.txt
45.87,0.07851411,avg_lam_10-100_six.txt
45.88,0.078513525,avg_lam_10-100_six.txt
45.89,0.078512944,avg_lam_10-100_six.txt
45.9,0.07851237,avg_lam_10-100_six.txt
45.91,0.07851179,avg_lam_10-100_six.txt
45.92,0.07851121,avg_lam_10-100_six.txt
45.93,0.078510635,avg_lam_10-100_six.txt
45.94,0.07851005,avg_lam_10-100_six.txt
45.95,0.07850948,avg_lam_10-100_six.txt
45.96,0.0785089,avg_lam_10-100_six.txt
45.97,0.078508325,avg_lam_10-100_six.txt
45.98,0.07850775,avg_lam_10-100_six.txt
45.99,0.07850717,avg_lam_10-100_six.txt
46.0,0.0785066,avg_lam_10-100_six.txt
46.01,0.07850602,avg_lam_10-100_six.txt
46.02,0.07850545,avg_lam_10-100_six.txt
46.03,0.078504875,avg_lam_10-100_six.txt
46.04,0.078504294,avg_lam_10-100_six.txt
46.05,0.07850372,avg_lam_10-100_six.txt
46.06,0.07850315,avg_lam_10-100_six.txt
46.07,0.07850257,avg_lam_10-100_six.txt
46.08,0.078502,avg_lam_10-100_six.txt
46.09,0.07850143,avg_lam_10-100_six.txt
46.1,0.07850086,avg_lam_10-100_six.txt
46.11,0.078500286,avg_lam_10-100_six.txt
46.12,0.07849971,avg_lam_10-100_six.txt
46.13,0.07849914,avg_lam_10-100_six.txt
46.14,0.07849857,avg_lam_10-100_six.txt
46.15,0.078498,avg_lam_10-100_six.txt
46.16,0.078497425,avg_lam_10-100_six.txt
46.17,0.07849686,avg_lam_10-100_six.txt
46.18,0.078496285,avg_lam_10-100_six.txt
46.19,0.07849572,avg_lam_10-100_six.txt
46.2,0.078495145,avg_lam_10-100_six.txt
46.21,0.07849458,avg_lam_10-100_six.txt
46.22,0.07849401,avg_lam_10-100_six.txt
46.23,0.07849344,avg_lam_10-100_six.txt
46.24,0.07849287,avg_lam_10-100_six.txt
46.25,0.078492306,avg_lam_10-100_six.txt
46.26,0.07849174,avg_lam_10-100_six.txt
46.27,0.078491166,avg_lam_10-100_six.txt
46.28,0.0784906,avg_lam_10-100_six.txt
46.29,0.078490034,avg_lam_10-100_six.txt
46.3,0.07848947,avg_lam_10-100_six.txt
46.31,0.0784889,avg_lam_10-100_six.txt
46.32,0.078488335,avg_lam_10-100_six.txt
46.33,0.07848777,avg_lam_10-100_six.txt
46.34,0.0784872,avg_lam_10-100_six.txt
46.35,0.07848664,avg_lam_10-100_six.txt
46.36,0.07848608,avg_lam_10-100_six.txt
46.37,0.07848551,avg_lam_10-100_six.txt
46.38,0.078484945,avg_lam_10-100_six.txt
46.39,0.07848438,avg_lam_10-100_six.txt
46.4,0.07848382,avg_lam_10-100_six.txt
46.41,0.07848325,avg_lam_10-100_six.txt
46.42,0.078482695,avg_lam_10-100_six.txt
46.43,0.07848213,avg_lam_10-100_six.txt
46.44,0.07848157,avg_lam_10-100_six.txt
46.45,0.078481,avg_lam_10-100_six.txt
46.46,0.078480445,avg_lam_10-100_six.txt
46.47,0.07847988,avg_lam_10-100_six.txt
46.48,0.07847932,avg_lam_10-100_six.txt
46.49,0.07847876,avg_lam_10-100_six.txt
46.5,0.078478195,avg_lam_10-100_six.txt
46.51,0.078477636,avg_lam_10-100_six.txt
46.52,0.07847708,avg_lam_10-100_six.txt
46.53,0.07847652,avg_lam_10-100_six.txt
46.54,0.07847596,avg_lam_10-100_six.txt
46.55,0.0784754,avg_lam_10-100_six.txt
46.56,0.07847484,avg_lam_10-100_six.txt
46.57,0.07847428,avg_lam_10-100_six.txt
46.58,0.078473724,avg_lam_10-100_six.txt
46.59,0.078473166,avg_lam_10-100_six.txt
46.6,0.07847261,avg_lam_10-100_six.txt
46.61,0.07847205,avg_lam_10-100_six.txt
46.62,0.07847149,avg_lam_10-100_six.txt
46.63,0.07847094,avg_lam_10-100_six.txt
46.64,0.07847038,avg_lam_10-100_six.txt
46.65,0.07846982,avg_lam_10-100_six.txt
46.66,0.07846926,avg_lam_10-100_six.txt
46.67,0.07846871,avg_lam_10-100_six.txt
46.68,0.07846815,avg_lam_10-100_six.txt
46.69,0.0784676,avg_lam_10-100_six.txt
46.7,0.07846704,avg_lam_10-100_six.txt
46.71,0.07846649,avg_lam_10-100_six.txt
46.72,0.07846594,avg_lam_10-100_six.txt
46.73,0.07846538,avg_lam_10-100_six.txt
46.74,0.07846483,avg_lam_10-100_six.txt
46.75,0.07846428,avg_lam_10-100_six.txt
46.76,0.07846372,avg_lam_10-100_six.txt
46.77,0.07846317,avg_lam_10-100_six.txt
46.78,0.078462616,avg_lam_10-100_six.txt
46.79,0.078462064,avg_lam_10-100_six.txt
46.8,0.07846151,avg_lam_10-100_six.txt
46.81,0.07846096,avg_lam_10-100_six.txt
46.82,0.07846041,avg_lam_10-100_six.txt
46.83,0.07845986,avg_lam_10-100_six.txt
46.84,0.07845931,avg_lam_10-100_six.txt
46.85,0.078458756,avg_lam_10-100_six.txt
46.86,0.078458205,avg_lam_10-100_six.txt
46.87,0.07845765,avg_lam_10-100_six.txt
46.88,0.0784571,avg_lam_10-100_six.txt
46.89,0.07845656,avg_lam_10-100_six.txt
46.9,0.07845601,avg_lam_10-100_six.txt
46.91,0.078455456,avg_lam_10-100_six.txt
46.92,0.07845491,avg_lam_10-100_six.txt
46.93,0.07845436,avg_lam_10-100_six.txt
46.94,0.07845381,avg_lam_10-100_six.txt
46.95,0.078453265,avg_lam_10-100_six.txt
46.96,0.078452714,avg_lam_10-100_six.txt
46.97,0.07845217,avg_lam_10-100_six.txt
46.98,0.078451626,avg_lam_10-100_six.txt
46.99,0.078451075,avg_lam_10-100_six.txt
47.0,0.07845053,avg_lam_10-100_six.txt
47.01,0.07844999,avg_lam_10-100_six.txt
47.02,0.078449436,avg_lam_10-100_six.txt
47.03,0.07844889,avg_lam_10-100_six.txt
47.04,0.07844835,avg_lam_10-100_six.txt
47.05,0.078447804,avg_lam_10-100_six.txt
47.06,0.07844726,avg_lam_10-100_six.txt
47.07,0.078446716,avg_lam_10-100_six.txt
47.08,0.07844617,avg_lam_10-100_six.txt
47.09,0.07844563,avg_lam_10-100_six.txt
47.1,0.078445084,avg_lam_10-100_six.txt
47.11,0.07844454,avg_lam_10-100_six.txt
47.12,0.078444,avg_lam_10-100_six.txt
47.13,0.07844345,avg_lam_10-100_six.txt
47.14,0.07844291,avg_lam_10-100_six.txt
47.15,0.07844237,avg_lam_10-100_six.txt
47.16,0.07844183,avg_lam_10-100_six.txt
47.17,0.078441285,avg_lam_10-100_six.txt
47.18,0.07844075,avg_lam_10-100_six.txt
47.19,0.078440204,avg_lam_10-100_six.txt
47.2,0.07843966,avg_lam_10-100_six.txt
47.21,0.078439124,avg_lam_10-100_six.txt
47.22,0.07843858,avg_lam_10-100_six.txt
47.23,0.07843804,avg_lam_10-100_six.txt
47.24,0.0784375,avg_lam_10-100_six.txt
47.25,0.07843696,avg_lam_10-100_six.txt
47.26,0.07843643,avg_lam_10-100_six.txt
47.27,0.07843588,avg_lam_10-100_six.txt
47.28,0.07843535,avg_lam_10-100_six.txt
47.29,0.07843481,avg_lam_10-100_six.txt
47.3,0.07843427,avg_lam_10-100_six.txt
47.31,0.07843374,avg_lam_10-100_six.txt
47.32,0.07843319,avg_lam_10-100_six.txt
47.33,0.07843266,avg_lam_10-100_six.txt
47.34,0.07843212,avg_lam_10-100_six.txt
47.35,0.078431584,avg_lam_10-100_six.txt
47.36,0.07843105,avg_lam_10-100_six.txt
47.37,0.07843051,avg_lam_10-100_six.txt
47.38,0.078429975,avg_lam_10-100_six.txt
47.39,0.078429446,avg_lam_10-100_six.txt
47.4,0.07842891,avg_lam_10-100_six.txt
47.41,0.07842837,avg_lam_10-100_six.txt
47.42,0.07842784,avg_lam_10-100_six.txt
47.43,0.07842731,avg_lam_10-100_six.txt
47.44,0.07842677,avg_lam_10-100_six.txt
47.45,0.078426234,avg_lam_10-100_six.txt
47.46,0.078425705,avg_lam_10-100_six.txt
47.47,0.07842517,avg_lam_10-100_six.txt
47.48,0.07842464,avg_lam_10-100_six.txt
47.49,0.0784241,avg_lam_10-100_six.txt
47.5,0.078423575,avg_lam_10-100_six.txt
47.51,0.07842304,avg_lam_10-100_six.txt
47.52,0.07842251,avg_lam_10-100_six.txt
47.53,0.07842197,avg_lam_10-100_six.txt
47.54,0.07842144,avg_lam_10-100_six.txt
47.55,0.078420915,avg_lam_10-100_six.txt
47.56,0.078420386,avg_lam_10-100_six.txt
47.57,0.07841985,avg_lam_10-100_six.txt
47.58,0.07841932,avg_lam_10-100_six.txt
47.59,0.07841879,avg_lam_10-100_six.txt
47.6,0.07841826,avg_lam_10-100_six.txt
47.61,0.07841773,avg_lam_10-100_six.txt
47.62,0.078417204,avg_lam_10-100_six.txt
47.63,0.078416675,avg_lam_10-100_six.txt
47.64,0.07841615,avg_lam_10-100_six.txt
47.65,0.07841562,avg_lam_10-100_six.txt
47.66,0.07841509,avg_lam_10-100_six.txt
47.67,0.07841457,avg_lam_10-100_six.txt
47.68,0.07841404,avg_lam_10-100_six.txt
47.69,0.07841351,avg_lam_10-100_six.txt
47.7,0.07841298,avg_lam_10-100_six.txt
47.71,0.07841246,avg_lam_10-100_six.txt
47.72,0.07841193,avg_lam_10-100_six.txt
47.73,0.0784114,avg_lam_10-100_six.txt
47.74,0.07841088,avg_lam_10-100_six.txt
47.75,0.07841035,avg_lam_10-100_six.txt
47.76,0.07840983,avg_lam_10-100_six.txt
47.77,0.0784093,avg_lam_10-100_six.txt
47.78,0.07840878,avg_lam_10-100_six.txt
47.79,0.07840825,avg_lam_10-100_six.txt
47.8,0.07840773,avg_lam_10-100_six.txt
47.81,0.078407206,avg_lam_10-100_six.txt
47.82,0.07840668,avg_lam_10-100_six.txt
47.83,0.078406155,avg_lam_10-100_six.txt
47.84,0.07840563,avg_lam_10-100_six.txt
47.85,0.07840511,avg_lam_10-100_six.txt
47.86,0.07840459,avg_lam_10-100_six.txt
47.87,0.07840407,avg_lam_10-100_six.txt
47.88,0.07840355,avg_lam_10-100_six.txt
47.89,0.078403026,avg_lam_10-100_six.txt
47.9,0.078402504,avg_lam_10-100_six.txt
47.91,0.07840198,avg_lam_10-100_six.txt
47.92,0.07840146,avg_lam_10-100_six.txt
47.93,0.07840094,avg_lam_10-100_six.txt
47.94,0.07840042,avg_lam_10-100_six.txt
47.95,0.0783999,avg_lam_10-100_six.txt
47.96,0.078399375,avg_lam_10-100_six.txt
47.97,0.07839886,avg_lam_10-100_six.txt
47.98,0.07839834,avg_lam_10-100_six.txt
47.99,0.07839782,avg_lam_10-100_six.txt
48.0,0.078397304,avg_lam_10-100_six.txt
48.01,0.07839678,avg_lam_10-100_six.txt
48.02,0.07839626,avg_lam_10-100_six.txt
48.03,0.07839575,avg_lam_10-100_six.txt
48.04,0.078395225,avg_lam_10-100_six.txt
48.05,0.07839471,avg_lam_10-100_six.txt
48.06,0.0783942,avg_lam_10-100_six.txt
48.07,0.078393675,avg_lam_10-100_six.txt
48.08,0.07839316,avg_lam_10-100_six.txt
48.09,0.07839264,avg_lam_10-100_six.txt
48.1,0.078392126,avg_lam_10-100_six.txt
48.11,0.07839161,avg_lam_10-100_six.txt
48.12,0.0783911,avg_lam_10-100_six.txt
48.13,0.07839058,avg_lam_10-100_six.txt
48.14,0.07839006,avg_lam_10-100_six.txt
48.15,0.07838955,avg_lam_10-100_six.txt
48.16,0.07838903,avg_lam_10-100_six.txt
48.17,0.07838852,avg_lam_10-100_six.txt
48.18,0.078388005,avg_lam_10-100_six.txt
48.19,0.07838749,avg_lam_10-100_six.txt
48.2,0.07838698,avg_lam_10-100_six.txt
48.21,0.07838646,avg_lam_10-100_six.txt
48.22,0.07838596,avg_lam_10-100_six.txt
48.23,0.07838544,avg_lam_10-100_six.txt
48.24,0.07838493,avg_lam_10-100_six.txt
48.25,0.078384414,avg_lam_10-100_six.txt
48.26,0.07838391,avg_lam_10-100_six.txt
48.27,0.07838339,avg_lam_10-100_six.txt
48.28,0.07838288,avg_lam_10-100_six.txt
48.29,0.07838237,avg_lam_10-100_six.txt
48.3,0.07838186,avg_lam_10-100_six.txt
48.31,0.07838135,avg_lam_10-100_six.txt
48.32,0.07838084,avg_lam_10-100_six.txt
48.33,0.07838033,avg_lam_10-100_six.txt
48.34,0.07837982,avg_lam_10-100_six.txt
48.35,0.07837931,avg_lam_10-100_six.txt
48.36,0.0783788,avg_lam_10-100_six.txt
48.37,0.07837829,avg_lam_10-100_six.txt
48.38,0.07837778,avg_lam_10-100_six.txt
48.39,0.07837728,avg_lam_10-100_six.txt
48.4,0.07837676,avg_lam_10-100_six.txt
48.41,0.078376256,avg_lam_10-100_six.txt
48.42,0.07837575,avg_lam_10-100_six.txt
48.43,0.07837524,avg_lam_10-100_six.txt
48.44,0.078374736,avg_lam_10-100_six.txt
48.45,0.07837423,avg_lam_10-100_six.txt
48.46,0.07837372,avg_lam_10-100_six.txt
48.47,0.078373216,avg_lam_10-100_six.txt
48.48,0.07837271,avg_lam_10-100_six.txt
48.49,0.0783722,avg_lam_10-100_six.txt
48.5,0.078371696,avg_lam_10-100_six.txt
48.51,0.07837119,avg_lam_10-100_six.txt
48.52,0.07837068,avg_lam_10-100_six.txt
48.53,0.07837018,avg_lam_10-100_six.txt
48.54,0.07836968,avg_lam_10-100_six.txt
48.55,0.07836917,avg_lam_10-100_six.txt
48.56,0.07836867,avg_lam_10-100_six.txt
48.57,0.078368165,avg_lam_10-100_six.txt
48.58,0.07836766,avg_lam_10-100_six.txt
48.59,0.07836716,avg_lam_10-100_six.txt
48.6,0.07836665,avg_lam_10-100_six.txt
48.61,0.07836615,avg_lam_10-100_six.txt
48.62,0.07836565,avg_lam_10-100_six.txt
48.63,0.07836515,avg_lam_10-100_six.txt
48.64,0.07836464,avg_lam_10-100_six.txt
48.65,0.07836414,avg_lam_10-100_six.txt
48.66,0.07836364,avg_lam_10-100_six.txt
48.67,0.078363135,avg_lam_10-100_six.txt
48.68,0.078362636,avg_lam_10-100_six.txt
48.69,0.07836214,avg_lam_10-100_six.txt
48.7,0.07836164,avg_lam_10-100_six.txt
48.71,0.07836114,avg_lam_10-100_six.txt
48.72,0.07836064,avg_lam_10-100_six.txt
48.73,0.07836014,avg_lam_10-100_six.txt
48.74,0.07835963,avg_lam_10-100_six.txt
48.75,0.078359134,avg_lam_10-100_six.txt
48.76,0.078358635,avg_lam_10-100_six.txt
48.77,0.07835814,avg_lam_10-100_six.txt
48.78,0.078357644,avg_lam_10-100_six.txt
48.79,0.078357145,avg_lam_10-100_six.txt
48.8,0.078356646,avg_lam_10-100_six.txt
48.81,0.07835615,avg_lam_10-100_six.txt
48.82,0.07835565,avg_lam_10-100_six.txt
48.83,0.07835515,avg_lam_10-100_six.txt
48.84,0.07835466,avg_lam_10-100_six.txt
48.85,0.07835416,avg_lam_10-100_six.txt
48.86,0.07835366,avg_lam_10-100_six.txt
48.87,0.07835316,avg_lam_10-100_six.txt
48.88,0.07835267,avg_lam_10-100_six.txt
48.89,0.07835217,avg_lam_10-100_six.txt
48.9,0.07835168,avg_lam_10-100_six.txt
48.91,0.07835118,avg_lam_10-100_six.txt
48.92,0.078350686,avg_lam_10-100_six.txt
48.93,0.07835019,avg_lam_10-100_six.txt
48.94,0.078349695,avg_lam_10-100_six.txt
48.95,0.078349195,avg_lam_10-100_six.txt
48.96,0.0783487,avg_lam_10-100_six.txt
48.97,0.07834821,avg_lam_10-100_six.txt
48.98,0.07834771,avg_lam_10-100_six.txt
48.99,0.07834722,avg_lam_10-100_six.txt
49.0,0.07834673,avg_lam_10-100_six.txt
49.01,0.07834624,avg_lam_10-100_six.txt
49.02,0.07834574,avg_lam_10-100_six.txt
49.03,0.07834525,avg_lam_10-100_six.txt
49.04,0.078344755,avg_lam_10-100_six.txt
49.05,0.07834426,avg_lam_10-100_six.txt
49.06,0.07834377,avg_lam_10-100_six.txt
49.07,0.07834328,avg_lam_10-100_six.txt
49.08,0.07834279,avg_lam_10-100_six.txt
49.09,0.078342296,avg_lam_10-100_six.txt
49.1,0.078341804,avg_lam_10-100_six.txt
49.11,0.07834131,avg_lam_10-100_six.txt
49.12,0.07834083,avg_lam_10-100_six.txt
49.13,0.07834034,avg_lam_10-100_six.txt
49.14,0.078339845,avg_lam_10-100_six.txt
49.15,0.07833935,avg_lam_10-100_six.txt
49.16,0.07833887,avg_lam_10-100_six.txt
49.17,0.07833838,avg_lam_10-100_six.txt
49.18,0.078337885,avg_lam_10-100_six.txt
49.19,0.0783374,avg_lam_10-100_six.txt
49.2,0.07833691,avg_lam_10-100_six.txt
49.21,0.07833642,avg_lam_10-100_six.txt
49.22,0.07833593,avg_lam_10-100_six.txt
49.23,0.07833545,avg_lam_10-100_six.txt
49.24,0.07833496,avg_lam_10-100_six.txt
49.25,0.07833447,avg_lam_10-100_six.txt
49.26,0.07833398,avg_lam_10-100_six.txt
49.27,0.0783335,avg_lam_10-100_six.txt
49.28,0.07833301,avg_lam_10-100_six.txt
49.29,0.07833252,avg_lam_10-100_six.txt
49.3,0.07833204,avg_lam_10-100_six.txt
49.31,0.07833155,avg_lam_10-100_six.txt
49.32,0.07833107,avg_lam_10-100_six.txt
49.33,0.07833058,avg_lam_10-100_six.txt
49.34,0.07833009,avg_lam_10-100_six.txt
49.35,0.07832961,avg_lam_10-100_six.txt
49.36,0.07832912,avg_lam_10-100_six.txt
49.37,0.07832864,avg_lam_10-100_six.txt
49.38,0.078328155,avg_lam_10-100_six.txt
49.39,0.07832767,avg_lam_10-100_six.txt
49.4,0.07832719,avg_lam_10-100_six.txt
49.41,0.0783267,avg_lam_10-100_six.txt
49.42,0.078326225,avg_lam_10-100_six.txt
49.43,0.07832574,avg_lam_10-100_six.txt
49.44,0.07832526,avg_lam_10-100_six.txt
49.45,0.07832477,avg_lam_10-100_six.txt
49.46,0.07832429,avg_lam_10-100_six.txt
49.47,0.07832381,avg_lam_10-100_six.txt
49.48,0.07832333,avg_lam_10-100_six.txt
49.49,0.07832284,avg_lam_10-100_six.txt
49.5,0.078322366,avg_lam_10-100_six.txt
49.51,0.07832188,avg_lam_10-100_six.txt
49.52,0.078321405,avg_lam_10-100_six.txt
49.53,0.07832092,avg_lam_10-100_six.txt
49.54,0.07832044,avg_lam_10-100_six.txt
49.55,0.07831996,avg_lam_10-100_six.txt
49.56,0.07831948,avg_lam_10-100_six.txt
49.57,0.078319,avg_lam_10-100_six.txt
49.58,0.07831852,avg_lam_10-100_six.txt
49.59,0.078318045,avg_lam_10-100_six.txt
49.6,0.07831756,avg_lam_10-100_six.txt
49.61,0.07831708,avg_lam_10-100_six.txt
49.62,0.07831661,avg_lam_10-100_six.txt
49.63,0.07831613,avg_lam_10-100_six.txt
49.64,0.07831565,avg_lam_10-100_six.txt
49.65,0.07831517,avg_lam_10-100_six.txt
49.66,0.07831469,avg_lam_10-100_six.txt
49.67,0.078314215,avg_lam_10-100_six.txt
49.68,0.07831374,avg_lam_10-100_six.txt
49.69,0.07831326,avg_lam_10-100_six.txt
49.7,0.078312784,avg_lam_10-100_six.txt
49.71,0.07831231,avg_lam_10-100_six.txt
49.72,0.07831183,avg_lam_10-100_six.txt
49.73,0.07831136,avg_lam_10-100_six.txt
49.74,0.078310885,avg_lam_10-100_six.txt
49.75,0.07831041,avg_lam_10-100_six.txt
49.76,0.07830993,avg_lam_10-100_six.txt
49.77,0.078309454,avg_lam_10-100_six.txt
49.78,0.078308985,avg_lam_10-100_six.txt
49.79,0.07830851,avg_lam_10-100_six.txt
49.8,0.07830803,avg_lam_10-100_six.txt
49.81,0.07830756,avg_lam_10-100_six.txt
49.82,0.078307085,avg_lam_10-100_six.txt
49.83,0.07830661,avg_lam_10-100_six.txt
49.84,0.07830614,avg_lam_10-100_six.txt
49.85,0.07830566,avg_lam_10-100_six.txt
49.86,0.07830519,avg_lam_10-100_six.txt
49.87,0.078304715,avg_lam_10-100_six.txt
49.88,0.078304246,avg_lam_10-100_six.txt
49.89,0.07830378,avg_lam_10-100_six.txt
49.9,0.0783033,avg_lam_10-100_six.txt
49.91,0.07830283,avg_lam_10-100_six.txt
49.92,0.07830236,avg_lam_10-100_six.txt
49.93,0.078301884,avg_lam_10-100_six.txt
49.94,0.078301415,avg_lam_10-100_six.txt
49.95,0.078300945,avg_lam_10-100_six.txt
49.96,0.078300476,avg_lam_10-100_six.txt
49.97,0.07830001,avg_lam_10-100_six.txt
49.98,0.07829954,avg_lam_10-100_six.txt
49.99,0.07829907,avg_lam_10-100_six.txt
50.0,0.0782986,avg_lam_10-100_six.txt
50.01,0.07829813,avg_lam_10-100_six.txt
50.02,0.07829766,avg_lam_10-100_six.txt
50.03,0.07829719,avg_lam_10-100_six.txt
50.04,0.07829672,avg_lam_10-100_six.txt
50.05,0.07829625,avg_lam_10-100_six.txt
50.06,0.07829578,avg_lam_10-100_six.txt
50.07,0.07829531,avg_lam_10-100_six.txt
50.08,0.07829484,avg_lam_10-100_six.txt
50.09,0.07829438,avg_lam_10-100_six.txt
50.1,0.07829391,avg_lam_10-100_six.txt
50.11,0.07829344,avg_lam_10-100_six.txt
50.12,0.07829298,avg_lam_10-100_six.txt
50.13,0.07829251,avg_lam_10-100_six.txt
50.14,0.07829204,avg_lam_10-100_six.txt
50.15,0.07829158,avg_lam_10-100_six.txt
50.16,0.07829111,avg_lam_10-100_six.txt
50.17,0.07829065,avg_lam_10-100_six.txt
50.18,0.07829018,avg_lam_10-100_six.txt
50.19,0.07828972,avg_lam_10-100_six.txt
50.2,0.07828925,avg_lam_10-100_six.txt
50.21,0.078288786,avg_lam_10-100_six.txt
50.22,0.07828832,avg_lam_10-100_six.txt
50.23,0.078287855,avg_lam_10-100_six.txt
50.24,0.07828739,avg_lam_10-100_six.txt
50.25,0.07828693,avg_lam_10-100_six.txt
50.26,0.07828646,avg_lam_10-100_six.txt
50.27,0.078286,avg_lam_10-100_six.txt
50.28,0.07828554,avg_lam_10-100_six.txt
50.29,0.078285076,avg_lam_10-100_six.txt
50.3,0.078284614,avg_lam_10-100_six.txt
50.31,0.07828415,avg_lam_10-100_six.txt
50.32,0.07828369,avg_lam_10-100_six.txt
50.33,0.07828323,avg_lam_10-100_six.txt
50.34,0.078282766,avg_lam_10-100_six.txt
50.35,0.078282304,avg_lam_10-100_six.txt
50.36,0.07828184,avg_lam_10-100_six.txt
50.37,0.07828138,avg_lam_10-100_six.txt
50.38,0.07828092,avg_lam_10-100_six.txt
50.39,0.07828046,avg_lam_10-100_six.txt
50.4,0.078279994,avg_lam_10-100_six.txt
50.41,0.07827953,avg_lam_10-100_six.txt
50.42,0.07827908,avg_lam_10-100_six.txt
50.43,0.078278616,avg_lam_10-100_six.txt
50.44,0.078278154,avg_lam_10-100_six.txt
50.45,0.0782777,avg_lam_10-100_six.txt
50.46,0.07827724,avg_lam_10-100_six.txt
50.47,0.078276776,avg_lam_10-100_six.txt
50.48,0.07827632,avg_lam_10-100_six.txt
50.49,0.07827586,avg_lam_10-100_six.txt
50.5,0.078275405,avg_lam_10-100_six.txt
50.51,0.07827494,avg_lam_10-100_six.txt
50.52,0.07827449,avg_lam_10-100_six.txt
50.53,0.07827403,avg_lam_10-100_six.txt
50.54,0.07827357,avg_lam_10-100_six.txt
50.55,0.07827311,avg_lam_10-100_six.txt
50.56,0.078272656,avg_lam_10-100_six.txt
50.57,0.0782722,avg_lam_10-100_six.txt
50.58,0.07827175,avg_lam_10-100_six.txt
50.59,0.078271285,avg_lam_10-100_six.txt
50.6,0.07827083,avg_lam_10-100_six.txt
50.61,0.078270376,avg_lam_10-100_six.txt
50.62,0.07826992,avg_lam_10-100_six.txt
50.63,0.07826947,avg_lam_10-100_six.txt
50.64,0.078269005,avg_lam_10-100_six.txt
50.65,0.07826855,avg_lam_10-100_six.txt
50.66,0.078268096,avg_lam_10-100_six.txt
50.67,0.07826764,avg_lam_10-100_six.txt
50.68,0.07826719,avg_lam_10-100_six.txt
50.69,0.07826673,avg_lam_10-100_six.txt
50.7,0.078266285,avg_lam_10-100_six.txt
